Name,Category Alias,Category Title,Latitude,Longitude,Distance,Price,Rating
Chinaman,chinese,Chinese,60.2639999,25.0267696,554.9947928293507,€,3.7
Rioni,georgian,Georgian,60.1633752578126,24.7746841309005,1108.1092375292856,,5.0
Yuzu,sushi,Sushi Bars,60.1629791,24.7752705,1001.1145116929895,€€,4.0
Tvijälp,hiking,Hiking,60.1559021437028,24.806227684021,838.222340342164,,4.0
Prithvi Planet,indpak,Indian,60.1627568540029,24.7922480106354,507.3044098059037,€€,4.0
Ravintola E. T. Charlie,buffets,Buffets,60.1603699,24.7620792,987.2251878909636,€€,3.3
Kotipizza,pizza,Pizza,60.1631317,24.7753506,1036.5130184939796,,3.0
Bites Vallila,burgers,Burgers,60.1956497023996,24.9511537262297,1175.725271641676,€,4.6
KOKORO Sushi,sushi,Sushi Bars,60.19418,24.95073,1255.2806818995762,,5.0
African Pots,african,African,60.1975023751287,24.9504869069153,1043.9895601813184,€,4.2
Pasilan kirjasto,libraries,Libraries,60.20084,24.9358101,147.1758527902631,,4.1
Yle,libraries,Libraries,60.2027817,24.9239998,501.27600430984734,,3.9
Savor,buffets,Buffets,60.1971250215486,24.9479781822373,940.1723237138349,€,4.5
Cactus,mexican,Mexican,60.2093331,24.9461591,1132.6650528028595,€€,4.0
Old Sophie,bars,Bars,60.208830363413,24.9476967683157,1146.9018983419612,€€,3.4
Mala,sushi,Sushi Bars,60.1990395,24.937851,363.5119095647178,€€,3.5
South China,chinese,Chinese,60.2006607,24.9346504,80.81745283377344,,3.2
Nellu Pub,pubs,Pubs,60.1986809,24.9335194,344.73161363597916,€€€,3.2
Keskuspuiston koirapuisto,dog_parks,Dog Parks,60.1991692,24.9217701,693.1100340506079,,3.7
Factory Bistro Vallila,bistros,Bistros,60.196677432164,24.9474621138246,942.4822826419235,,4.0
Thai-Asia Take-Away,restaurants,Restaurants,60.19841,24.9410801,525.2985587872349,€,4.0
Helsingin Kaupunginkirjasto,libraries,Libraries,60.200751688915,24.9361187552577,171.63499097620172,,4.0
Natha,yoga,Yoga,60.1970406,24.9499092,1037.1522561268364,,4.0
Everest,himalayan,Himalayan/Nepalese,60.1953392,24.9472103,1055.16156117581,,4.0
Terra Nova Brasserie,french,French,60.202,24.93673,234.63118460678416,,4.0
Food House,chinese,Chinese,60.19694,24.92787,544.3042274123897,,4.0
Ravintola Musta Härkä,sportsbars,Sports Bars,60.19661,24.95096,1127.980092937623,€€,2.8
Ravintola 91.1,restaurants,Restaurants,60.1964798,24.9442902,786.8759887116757,€,3.3
Factory,steak,Steakhouses,60.1963806,24.9420109,726.1124870701198,€,2.8
Sokos Hotel Pasila,hotels,Hotels,60.19907,24.9257908,518.300244249703,€€,3.0
Piccolo Pizza,pizza,Pizza,60.1986809,24.9335194,344.73161363597916,€,3.0
Amica Ravintolat Akavatalo,restaurants,Restaurants,60.2009811,24.9369907,200.60666798316225,,3.0
Haaga-Helia,collegeuniv,Colleges & Universities,60.2015991,24.9337406,39.565348980574946,,3.0
Haaga-Helian kirjasto,libraries,Libraries,60.2015991,24.9337406,39.565348980574946,,3.0
Subway,sandwiches,Sandwiches,60.1988326640548,24.9335390047546,285.7797787846867,€,3.0
Ravintola Windsor,bars,Bars,60.1982117,24.9260292,517.1370865357945,,2.5
Ravintola Mestarikilta,restaurants,Restaurants,60.2016029,24.9206505,665.2046287037318,,2.0
Olohuone,coffee,Coffee & Tea,60.2017088847703,24.9374893790779,234.03202749368424,,2.0
Baari 7-Veljestä,pubs,Pubs,60.19489,24.93833,772.3640551053168,,2.0
Pub East-West,pubs,Pubs,60.1992302,24.9407597,428.2325737584475,€€€,2.0
Hesburger,burgers,Burgers,60.2019997,24.9367294,185.57244798446638,,1.0
Itä-Pasilan Hammaslääkärit,dentists,Dentists,60.2006607,24.9346504,80.81745283377344,,1.0
Oulunkylän Kirjasto,libraries,Libraries,60.2280693,24.9625492,668.2035392675003,,5.0
Capperi,pizza,Pizza,60.2312698298646,24.968030922229,755.6546271281509,€€€,4.0
Koskenranta,restaurants,Restaurants,60.2167437168447,24.9845623970032,1115.5709465087514,€€,3.5
Käpylän Pizza Kebab Palvelu,pizza,Pizza,60.2162514,24.9581299,1241.5810876773633,€,3.2
O'Gelis Bar,pubs,Pubs,60.22992,24.96849,620.684451718059,€,3.7
Vega,bars,Bars,60.2284088,24.9630508,665.8682134931478,,2.7
Friendly Burger's,foodstands,Food Stands,60.228199,24.9619408,696.6550311072889,,3.0
99 burgers,burgers,Burgers,60.2284088,24.9630508,665.8682134931478,,3.0
Makalu,himalayan,Himalayan/Nepalese,60.2503387774196,25.0130947788404,1314.8148430257334,€,4.8
Chinaman,chinese,Chinese,60.2639999,25.0267696,498.5774048423449,€,3.7
Malmitalo,theater,Performing Arts,60.2506104,25.0134239,1248.485236388547,,4.0
Subway,hotdogs,Fast Food,60.2564583,25.0274792,1062.8776341467017,,4.0
Gate1,breakfast_brunch,Breakfast & Brunch,60.2516034115089,25.042112,1100.0705976728946,€,3.0
Malmin kirjasto,libraries,Libraries,60.2504697270122,25.0149116412781,1238.391329397223,,2.5
Ohjelmaravintola Malmintori,restaurants,Restaurants,60.2534409,25.0111198,1132.0256778817925,,2.5
Kotipizza,pizza,Pizza,60.2507782,25.0121803,1322.118286914983,,2.5
Rioni,georgian,Georgian,60.1633752578126,24.7746841309005,575.486524946172,,5.0
The Gallows Bird,pubs,Pubs,60.17076,24.77212,1164.8182277458036,€€,4.0
Tuuliniityn koirapuisto,dog_parks,Dog Parks,60.1714554,24.7994251,1289.8497910177168,,5.0
Haukilahden Paviljonki,scandinavian,Scandinavian,60.1551119450184,24.7733545303345,1031.9025407345532,€€€,3.8
Yuzu,sushi,Sushi Bars,60.1629791,24.7752705,471.3054407466902,€€,4.0
Prithvi Planet,indpak,Indian,60.1627568540029,24.7922480106354,408.4528320913279,€€,4.0
Ravintola E. T. Charlie,buffets,Buffets,60.1603699,24.7620792,452.605799718026,€€,3.3
Kotipizza,pizza,Pizza,60.1631317,24.7753506,509.64315578704986,,3.0
KOKORO Sushi,sushi,Sushi Bars,60.19418,24.95073,1083.8048006238446,,5.0
African Pots,african,African,60.1975023751287,24.9504869069153,980.5320630108641,€,4.2
Pasilan kirjasto,libraries,Libraries,60.20084,24.9358101,337.16763409446634,,4.1
Mikura Sushi,sushi,Sushi Bars,60.1907631,24.9472525,1149.7422869020784,€€,4.3
THAi Ocha,thai,Thai,60.1892659,24.9174563,1306.1834183930703,€€,4.0
Yle,libraries,Libraries,60.2027817,24.9239998,681.7840173367438,,3.9
Savor,buffets,Buffets,60.1971250215486,24.9479781822373,847.2939544360744,€,4.5
Kahvihuone,vietnamese,Vietnamese,60.1908079818892,24.9485151665915,1195.8426558964381,,4.5
Maltainen Riekko,pubs,Pubs,60.1921806,24.9446297,945.356507011479,€€,3.6
Karhu Ministeri,pubs,Pubs,60.1895714,24.9172592,1299.8725069729248,€€,3.3
Weeruska,scandinavian,Scandinavian,60.1908014222147,24.9463999271393,1114.3681841660227,€€,3.3
MusKan,himalayan,Himalayan/Nepalese,60.1913412130312,24.9452347014189,1026.6364241727886,,4.0
Mala,sushi,Sushi Bars,60.1990395,24.937851,294.32976877378485,€€,3.5
Viisi Penniä,gastropubs,Gastropubs,60.1902504,24.9161301,1287.675683298596,€,3.2
South China,chinese,Chinese,60.2006607,24.9346504,289.87644780479883,,3.2
Nellu Pub,pubs,Pubs,60.1986809,24.9335194,95.8290298288996,€€€,3.2
Keskuspuiston koirapuisto,dog_parks,Dog Parks,60.1991692,24.9217701,620.6800694583414,,3.7
McDonald's,hotdogs,Fast Food,60.1901016,24.9164696,1302.1640530349644,€,3.1
Factory Bistro Vallila,bistros,Bistros,60.196677432164,24.9474621138246,827.8028186606864,,4.0
Thai-Asia Take-Away,restaurants,Restaurants,60.19841,24.9410801,431.86514813326215,€,4.0
Helsingin Kaupunginkirjasto,libraries,Libraries,60.200751688915,24.9361187552577,337.847600961739,,4.0
Natha,yoga,Yoga,60.1970406,24.9499092,956.3981395448887,,4.0
Ristorante Il Trio,pizza,Pizza,60.19076,24.9151,1292.370721602452,,4.0
Everest,himalayan,Himalayan/Nepalese,60.1953392,24.9472103,889.7186749463208,,4.0
Terra Nova Brasserie,french,French,60.202,24.93673,559.9002622509944,,4.0
Food House,chinese,Chinese,60.19694,24.92787,276.6860684832597,,4.0
Ølhus Helsinki,pubs,Pubs,60.1894469653287,24.9162536688861,1335.5434428715148,€€,4.0
Midhill,tradamerican,American,60.1883583,24.9405003,1061.4237701375007,€€€,3.3
Ravintola 91.1,restaurants,Restaurants,60.1964798,24.9442902,635.5244720255789,€,3.3
Factory,steak,Steakhouses,60.1963806,24.9420109,550.3075652642597,€,2.8
Kultainen Kulaus,pubs,Pubs,60.1911316,24.9469109,1084.4136996139805,,2.7
Sokos Hotel Pasila,hotels,Hotels,60.19907,24.9257908,395.8601111665432,€€,3.0
Alppilan Huone,vietnamese,Vietnamese,60.19113,24.94691,1092.32623414363,,3.0
Piccolo Pizza,pizza,Pizza,60.1986809,24.9335194,95.8290298288996,€,3.0
Funky Kitchen,tradamerican,American,60.1883583,24.9405003,1075.0139643136076,,3.0
Golden Rice Bowl,chinese,Chinese,60.1907387,24.9445,1057.799632263048,,2.7
Caruzello,buffets,Buffets,60.1883583,24.9405003,1243.6480752981718,,3.0
Brahen koirapuisto,dog_parks,Dog Parks,60.1898499,24.9492493,1281.0653495077665,,3.0
Amica Ravintolat Akavatalo,restaurants,Restaurants,60.2009811,24.9369907,410.56809235716156,,3.0
Reitti 2000,mountainbiking,Mountain Biking,60.1916924,24.924078,863.5191165850662,,3.0
Haaga-Helia,collegeuniv,Colleges & Universities,60.2015991,24.9337406,346.0940681841389,,3.0
Haaga-Helian kirjasto,libraries,Libraries,60.2015991,24.9337406,346.0940681841389,,3.0
Subway,sandwiches,Sandwiches,60.1988326640548,24.9335390047546,81.34417870945863,€,3.0
Coccola,mediterranean,Mediterranean,60.1883583,24.9405003,1075.0139643136076,€€,2.3
Ravintola Windsor,bars,Bars,60.1982117,24.9260292,374.80783653990085,,2.5
Mexi,divebars,Dive Bars,60.1901016,24.9164696,1302.1640530349644,,2.0
Ravintola Mestarikilta,restaurants,Restaurants,60.2016029,24.9206505,732.6240285039961,,2.0
Alppipuiston koira-aitaus,dog_parks,Dog Parks,60.1919087431155,24.9347063439026,707.4450448039025,,2.0
Olohuone,coffee,Coffee & Tea,60.2017088847703,24.9374893790779,468.38643845389055,,2.0
Baari 7-Veljestä,pubs,Pubs,60.19489,24.93833,477.7715104619742,,2.0
Oulunkylän Kirjasto,libraries,Libraries,60.2280693,24.9625492,957.1867177878663,,5.0
Capperi,pizza,Pizza,60.2312698298646,24.968030922229,559.0088820699922,€€€,4.0
O'Gelis Bar,pubs,Pubs,60.22992,24.96849,581.2664816729773,€,3.7
Vega,bars,Bars,60.2284088,24.9630508,870.8189973958785,,2.7
Friendly Burger's,foodstands,Food Stands,60.228199,24.9619408,973.725321552101,,3.0
99 burgers,burgers,Burgers,60.2284088,24.9630508,870.8189973958785,,3.0
Chinaman,chinese,Chinese,60.2639999,25.0267696,578.4417409047857,€,3.7
Subway,hotdogs,Fast Food,60.2564583,25.0274792,915.9907043909132,,4.0
Ravintola Lef,thai,Thai,60.2519325528049,25.0106193870306,1070.9108729875338,,4.0
Konja 2,divebars,Dive Bars,60.2521515,25.0082493,1118.87196814008,€,3.3
Ruoka-aika,restaurants,Restaurants,60.2523003,25.0074806,1118.029584417245,,3.5
Ohjelmaravintola Malmintori,restaurants,Restaurants,60.2534409,25.0111198,864.3170832642032,,2.5
Ravintola Fino,indpak,Indian,60.25202,25.01041,1070.918091406294,,1.0
Rioni,georgian,Georgian,60.1633752578126,24.7746841309005,853.6056920912465,,5.0
The Gallows Bird,pubs,Pubs,60.17076,24.77212,1264.563753712588,€€,4.0
Tuuliniityn koirapuisto,dog_parks,Dog Parks,60.1714554,24.7994251,1005.2864286925499,,5.0
Haukilahden Paviljonki,scandinavian,Scandinavian,60.1551119450184,24.7733545303345,1330.54623982875,€€€,3.8
Yuzu,sushi,Sushi Bars,60.1629791,24.7752705,758.9217410005475,€€,4.0
Tvijälp,hiking,Hiking,60.1559021437028,24.806227684021,1244.2140792245045,,4.0
Prithvi Planet,indpak,Indian,60.1627568540029,24.7922480106354,158.49246600878027,€€,4.0
Ravintola E. T. Charlie,buffets,Buffets,60.1603699,24.7620792,738.8921991483769,€€,3.3
Kotipizza,pizza,Pizza,60.1631317,24.7753506,796.0060875478182,,3.0
Bites Vallila,burgers,Burgers,60.1956497023996,24.9511537262297,825.1585053540367,€,4.6
Döner Harju,kebab,Kebab,60.1886292593151,24.9532030745918,1272.6007166099748,€,4.3
KOKORO Sushi,sushi,Sushi Bars,60.19418,24.95073,829.5464866740111,,5.0
African Pots,african,African,60.1975023751287,24.9504869069153,793.5784478978188,€,4.2
Molotow,divebars,Dive Bars,60.1886597,24.9534492,1290.0379335557386,€€,4.1
Pasilan kirjasto,libraries,Libraries,60.20084,24.9358101,496.85778106116436,,4.1
Mikura Sushi,sushi,Sushi Bars,60.1907631,24.9472525,871.3987741162882,€€,4.3
namnam,vietnamese,Vietnamese,60.1880066,24.9533259,1330.921567523785,,5.0
Yle,libraries,Libraries,60.2027817,24.9239998,959.8682714956095,,3.9
BLINIt,russian,Russian,60.18782,24.94535,1061.7536248431948,€,3.9
Zorbas,greek,Greek,60.187561,24.9477806,1197.599626424469,€€,3.8
Savor,buffets,Buffets,60.1971250215486,24.9479781822373,650.4263570100082,€,4.5
Kahvihuone,vietnamese,Vietnamese,60.1908079818892,24.9485151665915,917.8621325557974,,4.5
Maltainen Riekko,pubs,Pubs,60.1921806,24.9446297,667.0230666102684,€€,3.6
Phad Thai,thai,Thai,60.1890180025028,24.9189361184835,1262.898239091887,€€,3.6
Weeruska,scandinavian,Scandinavian,60.1908014222147,24.9463999271393,836.1692822097212,€€,3.3
MusKan,himalayan,Himalayan/Nepalese,60.1913412130312,24.9452347014189,748.5242335447609,,4.0
Mala,sushi,Sushi Bars,60.1990395,24.937851,305.7591356784336,€€,3.5
South China,chinese,Chinese,60.2006607,24.9346504,500.5330772857401,,3.2
Nellu Pub,pubs,Pubs,60.1986809,24.9335194,239.27362959481528,€€€,3.2
Keskuspuiston koirapuisto,dog_parks,Dog Parks,60.1991692,24.9217701,858.6793135779598,,3.7
Factory Bistro Vallila,bistros,Bistros,60.196677432164,24.9474621138246,617.6646148941925,,4.0
Thai-Asia Take-Away,restaurants,Restaurants,60.19841,24.9410801,324.0624622916336,€,4.0
Helsingin Kaupunginkirjasto,libraries,Libraries,60.200751688915,24.9361187552577,483.9888469754573,,4.0
Eläintarhan koirapuisto,pets,Pets,60.1888695,24.9272594,971.8515832051389,,4.0
Natha,yoga,Yoga,60.1970406,24.9499092,759.4369337491588,,4.0
Everest,himalayan,Himalayan/Nepalese,60.1953392,24.9472103,644.6670970341823,,4.0
Terra Nova Brasserie,french,French,60.202,24.93673,727.7495766384328,,4.0
Food House,chinese,Chinese,60.19694,24.92787,456.2823177685315,,4.0
Midhill,tradamerican,American,60.1883583,24.9405003,808.8466142431774,€€€,3.3
Ravintola Musta Härkä,sportsbars,Sports Bars,60.19661,24.95096,829.3589547790444,€€,2.8
Siima Baari,pubs,Pubs,60.1886597,24.9545193,1329.4839971265656,,3.3
Ravintola 91.1,restaurants,Restaurants,60.1964798,24.9442902,419.64650334584877,€,3.3
Factory,steak,Steakhouses,60.1963806,24.9420109,328.5267592590117,€,2.8
Sture 21,musicvenues,Music Venues,60.1922277,24.9525574,1011.2560891287474,,3.5
Romano,pizza,Pizza,60.187561,24.9477806,1197.599626424469,,3.0
Lucky Nine Bar,bars,Bars,60.18899,24.95246,1186.831419285179,€€,2.7
Luckynine,sportsbars,Sports Bars,60.1889915,24.9524593,1182.605758936556,€,2.7
Kultainen Kulaus,pubs,Pubs,60.1911316,24.9469109,806.3567614933654,,2.7
Sokos Hotel Pasila,hotels,Hotels,60.19907,24.9257908,637.8669347729651,€€,3.0
Alppilan Huone,vietnamese,Vietnamese,60.19113,24.94691,814.1587153257033,,3.0
Piccolo Pizza,pizza,Pizza,60.1986809,24.9335194,239.27362959481528,€,3.0
Funky Kitchen,tradamerican,American,60.1883583,24.9405003,822.2054622243064,,3.0
Kattila,restaurants,Restaurants,60.1883583,24.9405003,943.1369635916399,,2.7
Golden Rice Bowl,chinese,Chinese,60.1907387,24.9445,780.8560045983468,,2.7
Caruzello,buffets,Buffets,60.1883583,24.9405003,965.9687963756397,,3.0
Brahen koirapuisto,dog_parks,Dog Parks,60.1898499,24.9492493,1002.8947050791433,,3.0
Amica Ravintolat Akavatalo,restaurants,Restaurants,60.2009811,24.9369907,542.8498841041857,,3.0
Vallilan koirapuisto,dog_parks,Dog Parks,60.1926613,24.9550209,1071.507760803998,,3.0
Reitti 2000,mountainbiking,Mountain Biking,60.1916924,24.924078,850.0132099526967,,3.0
Berghyddan,venues,Venues & Event Spaces,60.2150497,24.9790401,395.24134399284486,,5.0
Dylan,buffets,Buffets,60.2116741327915,24.9782010083565,703.4141527435335,€€,3.8
Koskenranta,restaurants,Restaurants,60.2167437168447,24.9845623970032,51.52307101989798,€€,3.5
Swagatam,himalayan,Himalayan/Nepalese,60.2084163503134,24.9781293528306,1036.3006582158964,,4.0
Herkku-Haarukka,indpak,Indian,60.2103119,24.9760704,875.2847414882938,€,2.9
Taideteollisen korkeakoulun kirjasto,libraries,Libraries,60.2087625,24.9756101,1056.402152785348,,3.5
Subway,hotdogs,Fast Food,60.2564583,25.0274792,1094.5890063380327,,4.0
Ravintola Lef,thai,Thai,60.2519325528049,25.0106193870306,1075.7852625714677,,4.0
Konja 2,divebars,Dive Bars,60.2521515,25.0082493,1037.6479741853366,€,3.3
Ruoka-aika,restaurants,Restaurants,60.2523003,25.0074806,967.5759183387136,,3.5
Ohjelmaravintola Malmintori,restaurants,Restaurants,60.2534409,25.0111198,921.8479801178553,,2.5
Ravintola Fino,indpak,Indian,60.25202,25.01041,1075.7889030333151,,1.0
Bites Vallila,burgers,Burgers,60.1956497023996,24.9511537262297,552.087180647474,€,4.6
Solmu Pub,pubs,Pubs,60.18819,24.95748,1108.7791497545231,€,4.8
Soi soi,vegetarian,Vegetarian,60.1884311,24.9587276,1143.5898444839697,€,4.4
Döner Harju,kebab,Kebab,60.1886292593151,24.9532030745918,891.6562909661671,€,4.3
KOKORO Sushi,sushi,Sushi Bars,60.19418,24.95073,494.84362938175065,,5.0
Addis Ethiopian Kitchen,ethiopian,Ethiopian,60.19444,24.95611,811.9430390067582,,5.0
Bali Brunch,indonesian,Indonesian,60.1887,24.9578,1101.5133492914558,,5.0
Sepia,kebab,Kebab,60.19444,24.95611,814.3127734600299,€€,4.5
African Pots,african,African,60.1975023751287,24.9504869069153,613.2534851779775,€,4.2
Pub Magneetti,bars,Bars,60.193543634868,24.958349085068,928.6152723026921,€,4.2
Molotow,divebars,Dive Bars,60.1886597,24.9534492,909.389804741735,€€,4.1
Street Gastro,foodtrucks,Food Trucks,60.1884589554812,24.9578529596329,1102.1015691328937,€,4.1
Pasilan kirjasto,libraries,Libraries,60.20084,24.9358101,808.4097169046979,,4.1
Ton Khaow,thai,Thai,60.1873901678806,24.9591993060961,1232.7898288635695,,5.0
Mikura Sushi,sushi,Sushi Bars,60.1907631,24.9472525,493.62472299255955,€€,4.3
Vallilan Hammaslääkärikeskus,dentists,Dentists,60.1911392,24.961689,811.6925526608695,,5.0
namnam,vietnamese,Vietnamese,60.1880066,24.9533259,951.1794402868097,,5.0
Just Vege,vegetarian,Vegetarian,60.188456,24.9573376,1079.2009138495064,€,4.0
Yle,libraries,Libraries,60.2027817,24.9239998,1338.7121074611316,,3.9
Tuk Tuk,thai,Thai,60.1886597,24.9561005,1034.2623020002143,€€,3.9
BLINIt,russian,Russian,60.18782,24.94535,725.9784061235704,€,3.9
Mashiro,japanese,Japanese,60.19364,24.9579,908.1879028249866,€€,3.9
Zorbas,greek,Greek,60.187561,24.9477806,839.4724125928404,€€,3.8
Savor,buffets,Buffets,60.1971250215486,24.9479781822373,479.6348779469595,€,4.5
Korphai,thai,Thai,60.185218237293,24.9427771995798,1000.8430770610921,€,4.5
Pulmu,pubs,Pubs,60.1862106,24.9538708,1097.5336884444089,€€,3.8
Kahvihuone,vietnamese,Vietnamese,60.1908079818892,24.9485151665915,536.9891631497816,,4.5
Cafelito Cafe & Deli,coffee,Coffee & Tea,60.1870990565341,24.9590145102328,1245.0216753611144,,4.5
Pengerpuisto,dog_parks,Dog Parks,60.1853652415118,24.9581578790346,1342.6920996922045,,3.7
Danphe,himalayan,Himalayan/Nepalese,60.1951904,24.9577198,916.9170161855288,€€,3.7
Cheng Long,chinese,Chinese,60.1948487,24.9556584,780.3507096462963,€,3.7
Maltainen Riekko,pubs,Pubs,60.1921806,24.9446297,291.40634431074767,€€,3.6
Kustaa Vaasa,bars,Bars,60.18805,24.95695,1099.064982097487,,3.6
Cafe Pequeño,soup,Soup,60.1884747,24.9588095,1144.636443391988,€,4.0
Beach,restaurants,Restaurants,60.1944389,24.95611,811.8214621803193,€€,4.0
Roskapankki,pubs,Pubs,60.1867657498276,24.9517967502052,1000.522937563856,€,3.5
Iltakoulu,bars,Bars,60.1883799480681,24.9595212936401,1183.2682533979137,€,3.5
Cella,divebars,Dive Bars,60.1864395,24.9538403,1077.2174461092868,€€,3.5
Cardemumma,cupcakes,Cupcakes,60.1865254723598,24.9518216725883,1023.469307389883,€€,3.4
Hilpeä Hauki,bars,Bars,60.1886292,24.9597397,1163.4169470321106,€€€,3.4
Peking,chinese,Chinese,60.1890411,24.9566498,1014.4435740362256,€€,3.4
Marco Polo,pizza,Pizza,60.1936417,24.9578991,907.6152516164914,€,3.3
Weeruska,scandinavian,Scandinavian,60.1908014222147,24.9463999271393,461.7363421931074,€€,3.3
King Kebab,turkish,Turkish,60.1951103,24.9568806,835.3637892051489,€,3.3
MusKan,himalayan,Himalayan/Nepalese,60.1913412130312,24.9452347014189,376.0457692894564,,4.0
Mala,sushi,Sushi Bars,60.1990395,24.937851,576.6372463958406,€€,3.5
Tenho Restobar,pizza,Pizza,60.1872388420184,24.9548745680127,1066.567790727652,,4.0
Pikku-Vallila,divebars,Dive Bars,60.192091576484,24.959111088453,995.8707033351608,€€,3.2
Bar Lepakkomies,bars,Bars,60.1877078773224,24.9596607685089,1231.9854224163284,€€,3.2
South China,chinese,Chinese,60.2006607,24.9346504,842.1038893967498,,3.2
Koskenranta,restaurants,Restaurants,60.2167437168447,24.9845623970032,858.5615178513985,€€,3.5
Pihlajiston Pizzeria,kebab,Kebab,60.2310982,24.9991703,944.9950326828437,€,1.0
Ruoka-aika,restaurants,Restaurants,60.2523003,25.0074806,1246.3719236251789,,3.5
Kebab Pizzeria Midjat,hotdogs,Fast Food,60.2516098,25.007021,1313.7591352739832,€,2.8
Ravintola Konja 1,bars,Bars,60.2611008,24.9842796,356.3673394389236,,3.0
Lucky Lady,bars,Bars,60.2518264370933,25.007864967743,1326.533160870305,€€€€,2.0
Kallion kirjasto,libraries,Libraries,60.1836153027195,24.9536300322936,1115.2917639435111,,4.6
Bites Vallila,burgers,Burgers,60.1956497023996,24.9511537262297,788.9803001378605,€,4.6
Solmu Pub,pubs,Pubs,60.18819,24.95748,1017.4915604060832,€,4.8
Musta Kissa,bars,Bars,60.1823900253219,24.9468823023268,1036.566685478068,€,4.4
Toveri,wine_bars,Wine Bars,60.1840515,24.9457092,829.2641469018981,€€,4.4
YTHS Töölö,physicians,Doctors,60.1822395,24.9228802,1384.365588967119,,4.4
Sandro,breakfast_brunch,Breakfast & Brunch,60.18313,24.94839,997.2449862073121,€€€,4.3
Döner Harju,kebab,Kebab,60.1886292593151,24.9532030745918,769.4989889226496,€,4.3
Kolmon3n,burgers,Burgers,60.1821012,24.9501554,1141.9922262515886,€€,4.3
KOKORO Sushi,sushi,Sushi Bars,60.19418,24.95073,659.6296270228868,,5.0
Way Bakery and Wine Bar,bakeries,Bakeries,60.18453,24.95357,1051.4231992473906,,5.0
Addis Ethiopian Kitchen,ethiopian,Ethiopian,60.19444,24.95611,958.9164263913855,,5.0
Kolo,vegan,Vegan,60.18396,24.95742,1229.237226085308,,5.0
Bali Brunch,indonesian,Indonesian,60.1887,24.9578,1018.7755823560823,,5.0
Sepia,kebab,Kebab,60.19444,24.95611,970.1838574758068,€€,4.5
African Pots,african,African,60.1975023751287,24.9504869069153,911.0875747226463,€,4.2
Molotow,divebars,Dive Bars,60.1886597,24.9534492,781.0409442534294,€€,4.1
Street Gastro,foodtrucks,Food Trucks,60.1884589554812,24.9578529596329,1019.0545441131693,€,4.1
Cafe II-Linja 23,restaurants,Restaurants,60.1832085,24.9451809,936.9277103730127,,5.0
Don Angelo,italian,Italian,60.1829233737037,24.9262084248486,1193.705833881191,,4.0
Mikura Sushi,sushi,Sushi Bars,60.1907631,24.9472525,391.6311634067828,€€,4.3
Vallilan Hammaslääkärikeskus,dentists,Dentists,60.1911392,24.961689,964.0617178442271,,5.0
namnam,vietnamese,Vietnamese,60.1880066,24.9533259,808.6685158273898,,5.0
Sushi Panda,sushi,Sushi Bars,60.18326,24.92388,1252.0981483226408,,5.0
FinDesh,pubs,Pubs,60.18238,24.95383,1246.9327640760416,,5.0
Camel Cafe,african,African,60.18222,24.94762,1078.5481915808593,,5.0
Just Vege,vegetarian,Vegetarian,60.188456,24.9573376,991.9063685002922,€,4.0
Lemon Grass,thai,Thai,60.1827149210467,24.9496507644653,1068.7835632687238,€€,4.0
Tuk Tuk,thai,Thai,60.1886597,24.9561005,937.870456135693,€€,3.9
Villetta,pizza,Pizza,60.1822207547844,24.9239924025402,1333.2846352807048,€€,3.9
BLINIt,russian,Russian,60.18782,24.94535,445.62811342589237,€,3.9
IPI Kulmakuppila,coffee,Coffee & Tea,60.1832450857038,24.953817967325,1153.0974737433621,€€,3.9
Mashiro,japanese,Japanese,60.19364,24.9579,1026.8079596370987,€€,3.9
Zorbas,greek,Greek,60.187561,24.9477806,604.225182669926,€€,3.8
Loung3,bars,Bars,60.1829987,24.9468899,964.545029682026,€€,3.8
Savor,buffets,Buffets,60.1971250215486,24.9479781822373,796.0239785651221,€,4.5
Oopperan grilli,hotdogs,Fast Food,60.1833611,24.9258499,1209.4494475077063,,4.0
Helsingin Astanga joogakoulu,yoga,Yoga,60.1835899,24.9471207,929.8065725002028,,4.5
Korphai,thai,Thai,60.185218237293,24.9427771995798,669.3591720661723,€,4.5
Majava Baari,bars,Bars,60.1828642940038,24.9527192115784,1147.880479730537,€€,3.8
William K.,restaurants,Restaurants,60.1835213,24.9235497,1233.9124532608857,€€,3.8
Pulmu,pubs,Pubs,60.1862106,24.9538708,907.2061842346244,€€,3.8
Sirdie,pubs,Pubs,60.1835899,24.9471207,928.3787348495079,€,3.8
Kahvihuone,vietnamese,Vietnamese,60.1908079818892,24.9485151665915,460.77597698764055,,4.5
Pengerpuisto,dog_parks,Dog Parks,60.1853652415118,24.9581578790346,1179.8865905534303,,3.7
Maharaja,indpak,Indian,60.1847305,24.9234695,1183.1007065332776,€€,3.7
Du Dii,thai,Thai,60.1831589,24.9543896,1177.1312526440747,€€,3.7
Danphe,himalayan,Himalayan/Nepalese,60.1951904,24.9577198,1087.8760619048169,€€,3.7
Cheng Long,chinese,Chinese,60.1948487,24.9556584,950.6839535687018,€,3.7
Maltainen Riekko,pubs,Pubs,60.1921806,24.9446297,264.77300546936965,€€,3.6
Viikin kirjasto,libraries,Libraries,60.2273712,25.0126095,838.4170483870363,,4.3
Viikin Infokeskus Korona,libraries,Libraries,60.2273712,25.0126095,838.4170483870363,,4.0
